Movie Name,Year of Release,Watch Time,Movie Rating,Metascore of movie,Gross,Votes,Description,Ids,TMDB_Id,TMDB_Genre,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,SciFi,TV,Thriller,War,Western,Bad Words
Höstsonaten,1978,99,8.1,7.9,,"36,229","A devoted wife is visited by her mother, a successful concert pianist who had little time for her when she was young.","(12761, [18])",12761.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
Bajrangi Bhaijaan,2015,163,8.1,7.922727272727273,8.18,"92,930",An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.,"(348892, [35, 18, 28])",348892.0,"[35, 18, 28]",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
A Wednesday,2008,104,8.1,7.947368421052632,,"80,579",A retiring police officer reminisces about the most astounding day of his career. About a case that was never filed but continues to haunt him in his memories - the case of a man and a Wednesday.,"(19703, [18, 53])",19703.0,"[18, 53]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5
Rang De Basanti,2006,167,8.1,7.904347826086957,2.2,"1,20,874","The story of six young Indians who assist an English woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom.","(7913, [35, 18, 36])",7913.0,"[35, 18, 36]",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10
Kahaani,2012,122,8.1,7.956521739130435,1.04,"64,355","A pregnant woman's search for her missing husband takes her from London to Kolkata, but everyone she questions denies having ever met him.","(82825, [9648, 53])",82825.0,"[9648, 53]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Sholay,1975,204,8.1,8.09,,"57,436","After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture the bandit.","(12259, [28])",12259.0,[28],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Sunrise: A Song of Two Humans,1927,94,8.1,95.0,0.54,"52,638","A sophisticated city woman seduces a farmer and convinces him to murder his wife and join her in the city, but he ends up rekindling his romance with his wife when he changes his mind at the last moment.","(631, [18, 10749])",631.0,"[18, 10749]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Da hong denglong gaogao gua,1991,125,8.1,7.9799999999999995,2.6,"34,188","A young woman becomes the fourth wife of a wealthy lord, and must learn to live with the strict rules and tensions within the household.","(None, None)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Dom za vesanje,1988,142,8.1,8.059999999999999,0.28,"31,880","In this luminous tale set in the area around Sarajevo and in Italy, Perhan, an engaging young Romany (gypsy) with telekinetic powers, is seduced by the quick-cash world of petty crime, which threatens to destroy him and those he loves.","(20123, [18, 35, 80, 14])",20123.0,"[18, 35, 80, 14]",0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,173
Queen,2013,146,8.1,7.8999999999999995,1.43,"67,312",A Delhi girl from a traditional family sets out on a solo honeymoon after her marriage gets cancelled.,"(247645, [35, 18])",247645.0,"[35, 18]",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
La Grande Illusion,1937,113,8.1,7.85,0.17,"37,887","During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress.","(777, [18, 36, 10752])",777.0,"[18, 36, 10752]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4
Article 15,2019,130,8.1,8.034615384615385,,"35,490","In the rural heartlands of India, an upright police officer sets out on a crusade against violent caste-based crimes and discrimination.","(597089, [18, 80])",597089.0,"[18, 80]",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
OMG: Oh My God!,2012,125,8.1,7.956521739130435,0.92,"61,292",A shopkeeper takes God to court when his shop is destroyed by an earthquake.,"(135718, [35, 18, 14])",135718.0,"[35, 18, 14]",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Pink,2016,136,8.1,7.9222222222222225,1.24,"46,744","When three young women are implicated in a crime, a retired lawyer steps forward to help them clear their names.","(158346, [10749, 18, 35])",158346.0,"[10749, 18, 35]",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
Jean de Florette,1986,120,8.1,7.908333333333334,4.94,"26,827",A greedy landowner and his backward nephew conspire to block the only water source for an adjoining property in order to bankrupt the owner and force him to sell.,"(4480, [18])",4480.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
Munna Bhai M.B.B.S.,2003,156,8.1,7.99,,"85,192",A gangster sets out to fulfill his father's dream of becoming a doctor.,"(19625, [35, 18])",19625.0,"[35, 18]",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
Mandariinid,2013,87,8.1,73.0,0.14,"47,771","In 1992, war rages in Abkhazia, a breakaway region of Georgia. An Estonian man Ivo has decided to stay behind and harvest his crops of tangerines. In a bloody conflict at his door, a wounded man is left behind, and Ivo takes him in.","(238628, [18, 10752])",238628.0,"[18, 10752]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20
Sarfarosh,1999,174,8.1,8.047058823529412,,"26,353","After his brother is killed and father severely injured by terrorists, a young med student quits his studies to join the Indian Police Service to wipe out the terrorists.","(989407, [36])",989407.0,[36],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
The Circus,1928,72,8.1,90.0,,"35,081",The Tramp finds work and the girl of his dreams at a circus.,"(28978, [35, 10749])",28978.0,"[35, 10749]",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hera Pheri,2000,156,8.1,7.9833333333333325,,"70,007","Three unemployed men look for answers to all their money problems - but when their opportunity arrives, will they know what to do with it?","(21614, [35, 80])",21614.0,"[35, 80]",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Eskiya,1996,128,8.1,7.8999999999999995,,"71,111","Baran the Bandit, released from prison after 35 years, searches for vengeance and his lover.","(26900, [80, 18, 53])",26900.0,"[80, 18, 53]",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1
Chak De! India,2007,153,8.1,68.0,1.11,"82,653","Kabir Khan, the coach of the Indian Women's National Hockey Team, dreams of making his all-girls team emerge victorious against all odds.","(14163, [18])",14163.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Black,2005,122,8.1,7.88125,0.73,"35,570","The cathartic tale of a young woman who can't see, hear, or speak, and the teacher who brings a ray of light into her dark world.","(31977, [18])",31977.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
Her Sey Çok Güzel Olacak,1998,107,8.1,7.993333333333333,,"26,551","When Altan swipes prescription drugs from his brother Nuri's pharmacy, they soon find themselves on a dangerous but funny road trip to get rid of the stuff and escape the mafiosi Altan ...                See full summary »","(81549, [10751, 18, 35, 12])",81549.0,"[10751, 18, 35, 12]",0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17
Anand,1971,122,8.1,7.9375,,"34,607","The story of a terminally ill man who wishes to live life to the fullest before the inevitable occurs, as told by his best friend.","(26237, [18])",26237.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission: Impossible - Dead Reckoning Part One,2023,163,8.0,81.0,,"1,10,366",Ethan Hunt and his IMF team must track down a dangerous weapon before it falls into the wrong hands.,"(575264, [28, 12, 53])",575264.0,"[28, 12, 53]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
Dune: Part One,2021,155,8.0,74.0,108.33,"7,00,476",A noble family becomes embroiled in a war for control over the galaxy's most valuable asset while its heir becomes troubled by visions of a dark future.,"(438631, [878, 12])",438631.0,"[878, 12]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Blade Runner 2049,2017,164,8.0,81.0,92.05,"6,15,385","Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.","(335984, [878, 18])",335984.0,"[878, 18]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
La La Land,2016,128,8.0,94.0,151.1,"6,25,365","While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.","(313369, [35, 18, 10749, 10402])",313369.0,"[35, 18, 10749, 10402]",0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,11
Guardians of the Galaxy,2014,121,8.0,76.0,333.18,"12,33,511",A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,"(447365, [878, 12, 28])",447365.0,"[878, 12, 28]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
The Imitation Game,2014,114,8.0,71.0,91.13,"7,96,469","During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.","(205596, [36, 18, 53, 10752])",205596.0,"[36, 18, 53, 10752]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,8
The Revenant,2015,156,8.0,76.0,183.64,"8,36,807",A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,"(281957, [37, 18, 12])",281957.0,"[37, 18, 12]",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,385
The Martian,2015,144,8.0,80.0,228.43,"8,88,025","An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.","(286217, [18, 12, 878])",286217.0,"[18, 12, 878]",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14
Deadpool,2016,108,8.0,65.0,363.07,"10,79,838","A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks.","(293660, [28, 12, 35])",293660.0,"[28, 12, 35]",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
The Princess Bride,1987,98,8.0,77.0,30.86,"4,38,629","A bedridden boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.","(2493, [12, 10751, 14, 35, 10749])",2493.0,"[12, 10751, 14, 35, 10749]",0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
CODA,2021,111,8.0,72.0,,"1,49,834","As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her passion at Berklee College of Music and her fear of abandoning her parents.","(776503, [18, 10402, 10749])",776503.0,"[18, 10402, 10749]",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Black Swan,2010,108,8.0,79.0,106.95,"7,95,010","Nina is a talented but unstable ballerina on the verge of stardom. Pushed to the breaking point by her artistic director and a seductive rival, Nina's grip on reality slips, plunging her into a waking nightmare.","(44214, [18, 53, 27])",44214.0,"[18, 53, 27]",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
Donnie Darko,2001,113,8.0,88.0,1.48,"8,25,457","After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes.","(141, [14, 18, 9648])",141.0,"[14, 18, 9648]",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,55
Rosemary's Baby,1968,137,8.0,96.0,,"2,25,405","A young couple trying for a baby moves into an aging, ornate apartment building on Central Park West, where they find themselves surrounded by peculiar neighbors.","(805, [18, 27, 53])",805.0,"[18, 27, 53]",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8
The Avengers,2012,143,8.0,69.0,623.28,"14,26,050",Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,"(24428, [878, 28, 12])",24428.0,"[878, 28, 12]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Her,2013,126,8.0,91.0,25.57,"6,42,655","In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.","(152601, [10749, 878, 18])",152601.0,"[10749, 878, 18]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,47
JFK,1991,189,8.0,72.0,70.41,"1,63,659",New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,"(820, [18, 53, 36])",820.0,"[18, 53, 36]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,76
Zootopia,2016,108,8.0,78.0,341.27,"5,22,567","In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.","(269149, [16, 12, 10751, 35])",269149.0,"[16, 12, 10751, 35]",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Incredibles,2004,115,8.0,90.0,261.44,"7,72,122","While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.","(9806, [28, 12, 16, 10751])",9806.0,"[28, 12, 16, 10751]",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sin City,2005,124,8.0,74.0,74.1,"7,81,917","An exploration of the dark and miserable Basin City and three of its residents, all of whom are caught up in violent corruption.","(187, [53, 28, 80])",187.0,"[53, 28, 80]",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66
Casino Royale,2006,144,8.0,80.0,167.45,"6,75,695","After earning 00 status and a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro.","(36557, [12, 28, 53])",36557.0,"[12, 28, 53]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
Rain Man,1988,133,8.0,65.0,178.8,"5,30,976","After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic-savant brother in Ohio that he didn't know existed, he absconds with his brother and sets out across the country, hoping to gain a larger inheritance.","(380, [18])",380.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
Scent of a Woman,1992,156,8.0,59.0,63.9,"3,14,155","A prep school student needing money agrees to ""babysit"" a blind man, but the job is not at all what he anticipated.","(9475, [18])",9475.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52
Magnolia,1999,188,8.0,78.0,22.46,"3,21,223","An epic mosaic of interrelated characters in search of love, forgiveness and meaning in the San Fernando Valley.","(334, [18])",334.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,193
Dances with Wolves,1990,181,8.0,72.0,184.21,"2,79,380","Lieutenant John Dunbar, assigned to a remote western Civil War outpost, finds himself engaging with a neighbouring Sioux settlement, causing him to question his own purpose.","(581, [12, 18, 37])",581.0,"[12, 18, 37]",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21
Soul,2020,100,8.0,83.0,,"3,52,258","After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.","(508442, [16, 10751, 35, 14, 18])",508442.0,"[16, 10751, 35, 14, 18]",0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
The Pursuit of Happyness,2006,117,8.0,64.0,163.57,"5,37,225",A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,"(1402, [18])",1402.0,[18],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
Big Fish,2003,125,8.0,58.0,66.26,"4,50,162",A frustrated son tries to determine the fact from fiction in his dying father's life.,"(587, [12, 14, 18])",587.0,"[12, 14, 18]",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
Aladdin,1992,90,8.0,86.0,217.35,"4,43,751",A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,"(420817, [12, 14, 10749, 10751])",420817.0,"[12, 14, 10749, 10751]",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Groundhog Day,1993,101,8.0,72.0,70.91,"6,57,183","A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day, and the day keeps repeating until he gets it right.","(137, [10749, 14, 18, 35])",137.0,"[10749, 14, 18, 35]",0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Twelve Monkeys,1995,129,8.0,74.0,57.14,"6,32,578","In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet.","(63, [878, 53, 9648])",63.0,"[878, 53, 9648]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,31
Planet of the Apes,1968,112,8.0,79.0,33.4,"1,86,673",An astronaut crew crash-lands on a planet where highly intelligent non-human ape species are dominant and humans are enslaved.,"(871, [878, 12, 18, 28])",871.0,"[878, 12, 18, 28]",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9
Young Frankenstein,1974,106,8.0,83.0,86.3,"1,63,912","An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body.","(3034, [35])",3034.0,[35],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Kill Bill: Vol. 2,2004,137,8.0,83.0,66.21,"7,79,726","The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.","(393, [28, 80, 53])",393.0,"[28, 80, 53]",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66
Pâfekuto burû,1997,81,8.0,67.0,0.78,"86,050","A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past.","(10494, [16, 53])",10494.0,"[16, 53]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
The Graduate,1967,106,8.0,83.0,104.95,"2,82,028",A disillusioned college graduate finds himself torn between his older lover and her daughter.,"(37247, [35, 18, 10749])",37247.0,"[35, 18, 10749]",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
The King's Speech,2010,118,8.0,88.0,138.8,"6,94,785","The story of King George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.","(45269, [18, 36])",45269.0,"[18, 36]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,41
Blood Diamond,2006,143,8.0,64.0,57.37,"5,68,384","A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond.","(1372, [18, 53, 28])",1372.0,"[18, 53, 28]",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,51
